parent_area, processing_area, node_id, coc, vendor, qos, goodstype, flow, sellerLocationId, externalization, destinationHubId, mappedHubId, destinationTag, bagClosingTag, bagServiceType, fbeBin, bagLabelText
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/RMS,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CJB/KAU,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,TRZ/TRY,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,NAG/PLN,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CJB/NMB,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,PNQ/KYD,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/GNG,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/MDH,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CHM/KAR,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CCJ/TEY,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/MDH,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/DGL,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CCJ/TEY,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,COK/PRM,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/RMS,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,TRV/MKM,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CJB/ERD,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/RMS,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CCJ/TEY,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CHM/KAR,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,COK/PRM,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CHM/KAR,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,COK/PRM,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,PNQ/KYD,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CJB/DHP,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/MDH,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/RMS,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CCJ/ARC,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,COK/ELA,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CJB/DHP,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CCJ/ARC,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,BLR/MLP,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,COK/ELA,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,PNQ/KYD,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,BLR/CCJ,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,COK/ELA,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/TEC,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/VIR,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,BLR/MLP,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,COK/ELA,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,NAG/PLN,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,TRZ/AGM,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/GNG,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CJB/NMB,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,RTP/RTP,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CJB/KAU,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/DGL,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CHM/KAR,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CJB/NMB,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,TRZ/TRY,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CCJ/AVI,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,VTT/VTT,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,TRZ/TRY,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/TEC,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CJB/ERD,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,TRV/MKM,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/VIR,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,VTT/VTT,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,BLR/MLP,E,R,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,IXM/DND,E,,,R,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CCJ/AVI,E,,D,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation13,Bin2,a980540a-6bcc-4ae1-bee2-06e9d78b1d8e,CJB/ERD,E,E,S,F,,,54952.0,575.0,1666,ECJBCJB,ECONOMY,false,
VStation12,BIN42,0ce82a93-fe4b-47b4-a1b4-5b963d085ac1,DEL/CMP,E,,,R,,,118524.0,118524.0,,EDELCMP,ECONOMY,false,
VStation4,Bin34,009beaa1-372b-450d-9542-b9a046d1223b,IXR/LAD,E,E,S,F,,,54768.0,54768.0,,EIXRLAD,ECONOMY,false,
VStation4,Bin34,009beaa1-372b-450d-9542-b9a046d1223b,IXR/LAD,E,,D,F,,,54768.0,54768.0,,EIXRLAD,ECONOMY,false,
VStation4,Bin34,009beaa1-372b-450d-9542-b9a046d1223b,IXR/LAD,E,,,R,,,54768.0,54768.0,,EIXRLAD,ECONOMY,false,
VStation4,Bin34,009beaa1-372b-450d-9542-b9a046d1223b,IXR/LAD,E,R,S,F,,,54768.0,54768.0,,EIXRLAD,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/SMM,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/VDL,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/AJI,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/ODH,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,GMD/GMD,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/BOA,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/AJI,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/VYP,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/KKN,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/SMM,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/OHC,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/CGP,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/GDY,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAD/MDX,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PVO,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,AKM/AKM,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,GMD/GMD,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/ODH,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/BOA,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/SMM,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/AJI,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PVO,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/UTK,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/OHC,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/TNG,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,AKM/AKM,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/KLP,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/GDY,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAD/MDX,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/BOA,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/SMM,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,AKM/AKM,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/AJI,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,GMD/GMD,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/ODH,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/GDY,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PVO,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,AKM/AKM,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/OHC,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/BOA,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/ODH,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PER,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/KKN,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/TMB,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/CGP,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/OHC,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/VYP,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/GDY,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PVO,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/KKN,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PAL,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/CGP,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/VYP,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/TNG,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/VDL,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/KLP,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PER,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/UTK,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/TMB,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PAL,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PER,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/VDL,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/KLP,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/TMB,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/UTK,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PAL,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/TNG,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,GMD/GMD,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAD/MDX,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/VYP,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/KLP,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/KKN,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/TNG,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PAL,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/VDL,E,R,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/UTK,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAD/MDX,E,,D,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/CGP,E,E,S,F,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/PER,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/RYM,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation13,Bin13,2f1b90cb-de91-4341-bc99-c82acf2ce062,MAA/TMB,E,,,R,,,53603.0,56487.0,1296,ECHNCSK,ECONOMY,false,
VStation5,Bin21,96089ad1-c272-44d0-bcd9-4486aaaa14af,DEL/HZB,E,,D,F,,,3552.0,3552.0,,EDELHZB,ECONOMY,false,
VStation5,Bin21,96089ad1-c272-44d0-bcd9-4486aaaa14af,DEL/HZB,E,R,S,F,,,3552.0,3552.0,,EDELHZB,ECONOMY,false,
VStation5,Bin21,96089ad1-c272-44d0-bcd9-4486aaaa14af,DEL/HZB,E,E,S,F,,,3552.0,3552.0,,EDELHZB,ECONOMY,false,
VStation5,Bin21,96089ad1-c272-44d0-bcd9-4486aaaa14af,DEL/HZB,E,,,R,,,3552.0,3552.0,,EDELHZB,ECONOMY,false,
VStation12,Bin7,ec3b47df-1ad8-4268-ac75-3364e3caa34a,BOM/PNV,E,,,R,,,97036.0,179693.0,1375,EMUMSAI4,ECONOMY,false,
VStation12,Bin7,ec3b47df-1ad8-4268-ac75-3364e3caa34a,BOM/VRR,E,E,S,F,,,97036.0,179693.0,1375,EMUMSAI4,ECONOMY,false,
VStation12,Bin7,ec3b47df-1ad8-4268-ac75-3364e3caa34a,BOM/KAM,E,,D,F,,,97036.0,179693.0,1375,EMUMSAI4,ECONOMY,false,
VStation12,Bin7,ec3b47df-1ad8-4268-ac75-3364e3caa34a,BOM/PNV,E,R,S,F,,,97036.0,179693.0,1375,EMUMSAI4,ECONOMY,false,
VStation12,Bin7,ec3b47df-1ad8-4268-ac75-3364e3caa34a,BOM/KRG,E,,D,F,,,97036.0,179693.0,1375,EMUMSAI4,ECONOMY,false,
VStation12,Bin7,ec3b47df-1ad8-4268-ac75-3364e3caa34a,BOM/KDV,E,R,S,F,,,97036.0,179693.0,1375,EMUMSAI4,ECONOMY,false,
VStation12,Bin7,ec3b47df-1ad8-4268-ac75-3364e3caa34a,bhi_doh_wh_nl_01nl,E,,,R,,,97036.0,179693.0,1375,EMUMSAI4,ECONOMY,false,
VStation12,Bin7,ec3b47df-1ad8-4268-ac75-3364e3caa34a,BOM/SRI,E,,D,F,,,97036.0,179693.0,1375,EMUMSAI4,ECONOMY,false,
VStation12,Bin7,ec3b47df-1ad8-4268-ac75-3364e3caa34a,BOM/KDV,E,,,R,,,97036.0,179693.0,1375,EMUMSAI4,ECONOMY,false,
